procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23837468 265908 4482156    0    0     0     4 4585 6705  1  0 99  0  0
 1  0      0 23845376 265932 4482140    0    0     0   212 5999 8164  2  0 98  0  0
 0  0      0 23842836 265932 4482156    0    0     0    20 6392 7573  3  0 97  0  0
 0  0      0 23841820 265932 4482156    0    0     0     0 3219 4683  1  0 99  0  0
 0  0      0 23846580 265932 4482156    0    0     0     0 3345 4913  1  0 99  0  0
 0  0      0 23851356 265932 4482156    0    0     0     0 2765 4055  1  0 99  0  0
 0  0      0 23851676 265932 4482156    0    0     0     4 2515 3794  1  0 99  0  0
 0  0      0 23852808 265940 4482156    0    0     0   584 2503 3668  1  0 99  0  0
 0  0      0 23854548 265940 4482156    0    0     0     0 3821 5695  1  0 99  0  0
 0  0      0 23856928 265940 4482156    0    0     0     0 3006 4593  1  0 99  0  0
 0  0      0 23859424 265940 4482156    0    0     0     0 2078 3084  1  0 99  0  0
 0  0      0 23858076 265940 4482156    0    0     0     0 3355 5042  1  0 99  0  0
 1  0      0 23859128 265940 4482156    0    0     0    40 3080 4752  1  0 99  0  0
 0  0      0 23858972 265948 4482156    0    0     0    52 3279 4970  1  0 99  0  0
 0  0      0 23861520 265948 4482156    0    0     0     0 2921 4616  1  0 99  0  0
 0  0      0 23862652 265948 4482156    0    0     0     0 3297 5044  1  0 99  0  0
 0  0      0 23862240 265956 4482148    0    0     0    64 2901 4390  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23858432 265956 4481420    0    0     0     0 1762 2752  0  0 99  0  0
 0  0      0 23860260 265956 4481200    0    0     0    72 2978 4597  1  0 99  0  0
 0  0      0 23864364 265956 4481200    0    0     0     0 3863 5737  1  0 99  0  0
 0  0      0 23844112 266076 4481188    0    0     0   652 6942 10533  2  0 97  0  0
 0  0      0 23842900 266076 4481220    0    0     0     0 7781 9476  3  0 97  0  0
 0  0      0 23842720 266076 4481220    0    0     0     0 6518 8456  1  0 99  0  0
 0  0      0 23843780 266076 4481220    0    0     0     0 6991 9133  1  0 99  0  0
 0  0      0 23843216 266076 4481284    0    0     0     4 6481 8974  1  0 99  0  0
 0  0      0 23843692 266076 4481284    0    0     0    52 6487 8957  1  0 99  0  0
 0  0      0 23843008 266084 4481412    0    0     0    48 6328 8869  1  0 99  0  0
 0  0      0 23843660 266084 4481412    0    0     0     0 6365 8824  1  0 99  0  0
 0  0      0 23845088 266084 4481924    0    0     0     0 6510 8949  1  0 99  0  0
 0  0      0 23848276 266084 4482396    0    0     0     0 6691 8981  1  0 99  0  0
 0  0      0 23814400 266084 4497540    0    0     0     4 8372 10379  2  0 98  0  0
 0  0      0 23820740 266084 4497540    0    0     0    36 7884 10041  2  0 98  0  0
 0  0      0 23823664 266092 4497540    0    0     0    12 7524 9571  1  0 98  0  0
 0  0      0 23816404 266092 4497536    0    0     0     4 10794 12424  4  0 95  0  0
 0  0      0 23817500 266092 4497540    0    0     0     0 7651 9975  2  0 98  0  0
 0  0      0 23822860 266092 4497540    0    0     0     0 8574 10824  2  0 97  0  0
 0  1      0 23818488 266612 4497572    0    0     0  3028 9409 12050  2  0 96  1  0
 0  0      0 23813464 267884 4497376    0    0     0  7528 9888 12707  2  0 95  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23802992 267884 4497604    0    0     0     0 9451 29833  2  1 97  0  0
 0  0      0 23800452 267884 4497604    0    0     0     0 8677 24815  2  1 98  0  0
 0  0      0 23795716 267884 4497604    0    0     0     0 7268 9620  2  0 98  0  0
 0  0      0 23792476 267884 4497604    0    0     0     0 7505 9706  1  0 98  0  0
 0  0      0 23797716 267884 4497604    0    0     0    52 9488 11166  3  0 97  0  0
 0  0      0 23800460 267892 4497604    0    0     0    60 6340 8910  1  0 99  0  0
 0  0      0 23801628 267892 4497604    0    0     0     0 6456 8762  1  0 99  0  0
 1  0      0 23802400 267892 4497604    0    0     0     0 7466 9834  2  0 98  0  0
 0  0      0 23800104 267892 4497604    0    0     0     0 7714 9802  2  0 98  0  0
 2  1      0 23797712 267892 4497624    0    0     0    32 7676 10208  2  0 98  0  0
 1  0      0 23794452 267940 4497604    0    0     0   256 6893 9179  1  0 99  0  0
 0  0      0 23796920 267940 4497604    0    0     0     0 6294 8406  1  0 99  0  0
 0  0      0 23795988 267940 4497604    0    0     0     0 4899 6208  1  0 99  0  0
 0  0      0 23795168 267940 4497604    0    0     0     0 6771 8746  1  0 99  0  0
 0  0      0 23794628 267940 4497604    0    0     0     0 6537 8713  1  0 99  0  0
 1  0      0 23794880 267948 4497596    0    0     0    48 6619 8848  1  0 99  0  0
 0  0      0 23794452 267964 4497604    0    0     0    36 9835 11234  4  0 96  0  0
 0  0      0 23793796 267964 4497604    0    0     0     0 8065 10201  2  0 98  0  0
 1  0      0 23795672 267964 4497604    0    0     0     0 8314 10539  2  0 98  0  0
 0  0      0 23791492 267964 4497604    0    0     0     4 8362 10490  2  0 97  0  0
 0  0      0 23791856 267964 4497604    0    0     0    24 7719 9905  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 23792824 267968 4497600    0    0     0    48 8336 10594  2  0 97  0  0
 1  0      0 23788208 268020 4497612    0    0     0   228 7277 9539  2  0 98  0  0
 1  0      0 23792976 268020 4497612    0    0     0     0 4931 5999  1  0 99  0  0
 1  0      0 23808708 268020 4481292    0    0     0     0 7031 8803  1  0 99  0  0
 4  0      0 23809772 268020 4481296    0    0     0     0 6793 8725  1  0 99  0  0
 0  0      0 23811164 268020 4481360    0    0     0     0 6485 8844  1  0 99  0  0
 0  0      0 23813712 268020 4481360    0    0     0    48 7134 9002  1  0 99  0  0
 0  0      0 23810856 268028 4481488    0    0     0    52 7104 8927  1  0 99  0  0
 0  0      0 23809716 268028 4481488    0    0     0     0 7104 8829  1  0 99  0  0
 0  0      0 23809288 268028 4481744    0    0     0     0 6515 8774  1  0 99  0  0
 0  0      0 23810676 268028 4481744    0    0     0     0 6926 8777  1  0 99  0  0
 1  0      0 23807536 268028 4483120    0    0     0     0 7324 9440  1  0 98  0  0
 0  0      0 23792412 268028 4497384    0    0     0    44 10511 11893  4  0 96  0  0
 0  0      0 23790464 268036 4497632    0    0     0    12 7688 9854  2  0 98  0  0
 2  0      0 23802976 268036 4497632    0    0     0     0 6730 9053  1  0 99  0  0
 1  0      0 23801916 268036 4497632    0    0     0     0 7884 10231  2  0 97  0  0
 0  0      0 23799544 268036 4497632    0    0     0     0 7995 10168  2  0 98  0  0
 1  0      0 23797168 268036 4497632    0    0     0     0 8800 11666  2  0 98  0  0
 0  0      0 23794956 268044 4497632    0    0     0    48 8548 11211  2  0 97  0  0
 0  0      0 23795260 268044 4497632    0    0     0     0 6933 9186  1  0 99  0  0
 0  0      0 23788196 268044 4497632    0    0     0     0 8179 10385  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23786908 268044 4497632    0    0     0     0 10504 11542  4  0 96  0  0
 0  0      0 23790108 268044 4497632    0    0     0     0 8053 11210  2  0 98  0  0
 0  0      0 23789796 268044 4497632    0    0     0    16 8088 10285  2  0 98  0  0
 0  0      0 23788216 268052 4497632    0    0     0    48 8250 10197  2  0 98  0  0
 0  0      0 23786484 268100 4497584    0    0     0   224 8025 10133  2  0 98  0  0
 0  0      0 23794224 268100 4497636    0    0     0     0 6528 8831  1  0 99  0  0
 0  0      0 23792200 268100 4497636    0    0     0     0 6555 8595  1  0 99  0  0
 0  0      0 23792404 268100 4497636    0    0     0     0 6778 8809  1  0 98  0  0
 0  0      0 23793192 268100 4497636    0    0     0    56 6172 8563  1  0 99  0  0
 0  0      0 23792828 268100 4497636    0    0     0     0 6393 8785  1  0 99  0  0
 0  0      0 23793448 268108 4497636    0    0     0    44 6339 8652  1  0 99  0  0
 2  0      0 23766240 268164 4497636    0    0    12   376 11119 13008  5  1 94  0  0
 0  0      0 23749892 268164 4497684    0    0     0     0 9222 10960  3  1 97  0  0
 0  0      0 23707028 268188 4497704    0    0     0   192 8005 17568  3  1 96  0  0
 0  0      0 23719292 268188 4497692    0    0     0    24 8186 10782  2  0 98  0  0
 0  0      0 23726708 268188 4497692    0    0     0    92 9362 12305  2  0 98  0  0
 0  1      0 23719492 268716 4497732    0    0     0  3084 10512 14171  2  0 96  1  0
 0  0      0 23718752 270204 4497944    0    0     0  8804 8292 10743  1  0 95  3  0
 0  0      0 23715512 270204 4497896    0    0     0     0 10161 32238  3  1 96  0  0
 0  0      0 23731420 270204 4497896    0    0     0     0 7518 23586  1  0 98  0  0
 0  0      0 23734648 270204 4497896    0    0     0     0 7371 9825  1  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23695500 270204 4497896    0    0     0    92 19363 21306  6  1 93  0  0
 0  0      0 23696812 270204 4497896    0    0     0     0 8126 10425  2  0 98  0  0
 0  0      0 23684836 270244 4497908    0    0     0   552 6035 8192  2  0 98  0  0
 1  0      0 23685588 270244 4497908    0    0     0     0 6654 12754  2  1 98  0  0
 0  0      0 23687868 270244 4497908    0    0     0     0 3679 5271  1  0 99  0  0
 0  0      0 23690620 270244 4497908    0    0     0     0 2069 3055  0  0 99  0  0
 0  0      0 23717260 270244 4479416    0    0     0     0 1760 2516  0  0 99  0  0
 0  0      0 23697340 270252 4481584    0    0     0   112 6057 7345  3  0 96  0  0
 0  0      0 23701064 270252 4479416    0    0     0     0 1720 2575  0  0 99  0  0
 0  0      0 23710232 270252 4479416    0    0     0    28 1788 2660  0  0 99  0  0
 0  0      0 23712456 270252 4479416    0    0     0     0 1669 2586  0  0 100  0  0
 0  0      0 23713516 270252 4479416    0    0     0     0 1571 2371  0  0 100  0  0
 0  0      0 23716012 270252 4479416    0    0     0    56 1872 2675  0  0 99  0  0
 1  0      0 23718232 270260 4479416    0    0     0    28 1729 2544  0  0 99  0  0
 0  0      0 23720472 270260 4479416    0    0     0     0 1670 2506  0  0 100  0  0
 0  0      0 23721388 270260 4479416    0    0     0     4 2869 4475  0  0 99  0  0
 1  0      0 23719728 270260 4482552    0    0     0     4 3317 4969  1  0 99  0  0
 0  0      0 23721204 270260 4482552    0    0     0     0 1704 2536  0  0 99  0  0
 0  0      0 23721712 270260 4482504    0    0     0    16 2564 3483  0  0 99  0  0
 0  0      0 23720300 270268 4482504    0    0     0    48 1869 2688  0  0 99  0  0
 0  0      0 23724036 270268 4479368    0    0     0     0 1633 2523  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23725340 270268 4479368    0    0     0     4 1824 2487  0  0 99  0  0
 1  0      0 23727828 270268 4479368    0    0     0     0 2949 4309  1  0 99  0  0
 0  0      0 23727088 270268 4479368    0    0     0     0 3210 4741  1  0 99  0  0
 0  0      0 23727820 270268 4479368    0    0     0    36 2174 3112  0  0 99  0  0
 0  0      0 23719940 270276 4481544    0    0     0    12 4393 6122  1  0 99  0  0
 0  0      0 23718340 270276 4481544    0    0     0     0 3964 5766  1  0 99  0  0
 0  0      0 23724924 270276 4481544    0    0     0     4 3727 5520  1  0 99  0  0
 0  0      0 23725764 270276 4481544    0    0     0     0 3680 5557  1  0 99  0  0
 0  0      0 23725824 270276 4481544    0    0     0     0 3388 5002  1  0 99  0  0
 0  0      0 23736320 270276 4481544    0    0     0     0 6641 6664  2  0 97  0  0
 0  0      0 23742804 270284 4481544    0    0     0    12 2991 4567  1  0 99  0  0
 0  0      0 23742476 270284 4481544    0    0     0     0 1838 2795  0  0 100  0  0
 0  0      0 23743036 270284 4481544    0    0     0     4 2341 3458  1  0 99  0  0
 0  0      0 23742384 270284 4481544    0    0     0     0 2835 4324  1  0 99  0  0
 0  0      0 23742412 270284 4481544    0    0     0     0 3330 5042  1  0 99  0  0
 0  0      0 23742888 270284 4481544    0    0     0     0 3897 5779  1  0 99  0  0
 0  0      0 23746616 270292 4481544    0    0     0    12 4065 6040  1  0 99  0  0
 0  0      0 23724224 270388 4481760    0    0     0   492 6008 10011  2  0 97  0  0
 0  0      0 23732672 270412 4481656    0    0     0   164 5628 6885  1  0 99  0  0
 0  0      0 23738864 270412 4479416    0    0     0     0 5976 7090  1  0 99  0  0
 0  0      0 23742400 270412 4479416    0    0     0     0 5413 6547  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23745756 270412 4479416    0    0     0    40 7037 8209  3  0 97  0  0
 0  0      0 23748896 270412 4479416    0    0     0     0 5059 6111  1  0 99  0  0
 0  0      0 23747268 270412 4481592    0    0     0     0 6274 8286  1  0 99  0  0
 0  0      0 23747048 270420 4481592    0    0     0    48 6831 8798  1  0 99  0  0
 0  0      0 23748644 270420 4481656    0    0     0     0 6558 8894  1  0 99  0  0
 0  0      0 23750656 270420 4481656    0    0     0     0 6356 8727  1  0 99  0  0
 0  0      0 23749764 270420 4481656    0    0     0     0 6450 8795  1  0 99  0  0
 0  0      0 23751168 270420 4481784    0    0     0     0 6489 8967  1  0 99  0  0
 0  0      0 23751100 270420 4482040    0    0     0    32 6387 8864  1  0 99  0  0
 0  0      0 23749940 270432 4481976    0    0     0    20 6582 8813  1  0 99  0  0
 0  0      0 23748288 270432 4482200    0    0     0     4 6006 8788  1  0 99  0  0
 1  0      0 23749896 270432 4482492    0    0     0     0 6198 8707  1  0 99  0  0
 0  0      0 23751472 270432 4483516    0    0     0     0 6059 8913  1  0 99  0  0
 1  0      0 23741584 270872 4483516    0    0     0  2512 7429 10542  1  0 98  1  0
 0  0      0 23734164 272488 4485628    0    0     0  9392 9295 12371  1  0 95  3  0
 0  0      0 23734100 272488 4485620    0    0     0     0 5868 25029  1  1 99  0  0
 0  0      0 23737748 272488 4485620    0    0     0     0 7475 23635  1  1 98  0  0
 0  0      0 23738200 272488 4485620    0    0     0     0 6710 8948  1  0 99  0  0
 0  0      0 23730612 272488 4489716    0    0     0     0 6740 9019  1  0 98  0  0
 0  0      0 23713272 272488 4497908    0    0     0    36 9748 11671  4  0 95  0  0
 0  0      0 23725900 272496 4497908    0    0     0    76 7297 9533  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23725876 272496 4497908    0    0     0     0 6962 9214  1  0 99  0  0
 0  0      0 23733180 272496 4497908    0    0     0     0 8173 10724  2  0 97  0  0
 0  0      0 23732336 272496 4497908    0    0     0     0 7717 10096  2  0 97  0  0
 0  0      0 23731776 272496 4497908    0    0     0     0 7796 10251  2  0 98  0  0
 0  0      0 23727564 272496 4497908    0    0     0    40 7958 10347  2  0 97  0  0
 0  0      0 23723248 272552 4497924    0    0     0   244 8034 10419  2  0 98  0  0
 0  0      0 23724256 272552 4497924    0    0     0     0 6691 9138  1  0 99  0  0
 0  0      0 23725224 272552 4497924    0    0     0     0 6540 8913  1  0 99  0  0
 0  0      0 23725540 272552 4497924    0    0     0     0 6514 8948  1  0 99  0  0
 0  0      0 23726548 272552 4497924    0    0     0     0 6349 8811  1  0 99  0  0
 0  0      0 23727084 272552 4497924    0    0     0    28 6566 9022  1  0 99  0  0
 0  0      0 23714268 272624 4497948    0    0     0   404 8052 10895  2  0 98  0  0
 0  0      0 23719996 272624 4497952    0    0     0     0 5596 8107  1  0 98  0  0
 0  0      0 23637836 272648 4497776    0    0     0   164 11145 19633  5  1 94  0  0
 1  0      0 23715752 272648 4497944    0    0     0     0 2010 2903  0  0 99  0  0
 1  0      0 23731228 272648 4479448    0    0     0     0 1760 2636  0  0 99  0  0
 2  0      0 23740700 272648 4479448    0    0     0    88 1802 2670  0  0 99  0  0
 0  0      0 23731984 272648 4481420    0    0     0     0 6191 7316  4  0 96  0  0
 0  0      0 23739464 272648 4479448    0    0     0     0 1878 2582  0  0 99  0  0
 0  0      0 23742836 272656 4479448    0    0     0    80 1877 2619  0  0 99  0  0
 0  0      0 23743448 272656 4479448    0    0     0     0 1814 2550  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23743936 272656 4479448    0    0     0     0 1757 2656  0  0 99  0  0
 0  0      0 23743112 272656 4479448    0    0     0     4 1962 2829  0  0 99  0  0
 0  0      0 23746276 272656 4479448    0    0     0     0 1895 2779  0  0 99  0  0
 0  0      0 23746104 272656 4479448    0    0     0    68 1840 2708  0  0 100  0  0
 0  0      0 23746256 272664 4479448    0    0     0    12 1732 2516  0  0 99  0  0
 0  0      0 23744944 272664 4479448    0    0     0     0 1737 2681  0  0 99  0  0
 0  0      0 23746024 272664 4479448    0    0     0     0 1823 2597  0  0 100  0  0
 1  0      0 23745780 272664 4479448    0    0     0     4 1727 2512  0  0 100  0  0
 0  0      0 23746516 272664 4479448    0    0     0     0 1846 2705  0  0 99  0  0
 0  0      0 23746572 272680 4479432    0    0     0    88 1699 2543  0  0 100  0  0
 0  0      0 23746092 272680 4479448    0    0     0     0 1923 2701  0  0 100  0  0
 0  0      0 23746100 272680 4479448    0    0     0     0 1768 2587  0  0 100  0  0
 0  0      0 23745368 272680 4479452    0    0     0     0 1734 2549  0  0 99  0  0
 0  0      0 23745204 272680 4479452    0    0     0     8 1829 2788  0  0 99  0  0
 0  0      0 23746056 272680 4479452    0    0     0    36 1993 2788  0  0 99  0  0
 0  0      0 23746024 272688 4479452    0    0     0    24 1627 2516  0  0 100  0  0
 0  0      0 23745128 272688 4479452    0    0     0     0 1787 2634  0  0 99  0  0
 0  0      0 23744364 272688 4479452    0    0     0     0 1616 2498  0  0 99  0  0
 0  0      0 23744496 272688 4479452    0    0     0     0 1739 2595  0  0 99  0  0
 0  0      0 23744240 272688 4479452    0    0     0     4 1749 2666  0  0 100  0  0
 0  0      0 23744892 272688 4479452    0    0     0    12 1787 2696  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 23742808 272696 4479452    0    0     0    12 1798 2572  0  0 99  0  0
 0  0      0 23739724 272696 4479468    0    0     0     0 1930 2791  0  0 100  0  0
 0  0      0 23741256 272696 4479468    0    0     0     0 1879 2619  1  0 99  0  0
 0  0      0 23743088 272696 4479468    0    0     0     0 1712 2459  0  0 100  0  0
 0  0      0 23742328 272696 4479468    0    0     0     4 1927 2680  0  0 99  0  0
 0  0      0 23739356 272696 4481428    0    0     0     0 4362 6274  1  0 99  0  0
 0  0      0 23740788 272704 4481644    0    0     0    60 2600 3790  1  0 99  0  0
 0  0      0 23740520 272704 4479664    0    0     0     4 2255 3325  1  0 99  0  0
 0  0      0 23736756 272704 4481644    0    0     0     0 2732 3967  1  0 99  0  0
 1  0      0 23643352 272704 4481644    0    0     0     0 5293 9269  3  1 96  0  0
 0  1      0 23620352 273176 4481716    0    0     0  2784 9841 17254  4  1 94  1  0
 0  0      0 23626072 274840 4481556    0    0     0  9716 9783 11405  2  0 94  4  0
 0  0      0 23637136 274872 4481744    0    0     0   188 7864 28012  2  1 98  0  0
 1  0      0 23712772 274872 4481708    0    0     0     0 6229 26090  1  1 98  0  0
 1  0      0 23717224 274872 4481708    0    0     0     0 3835 5606  1  0 99  0  0
 2  0      0 23725304 274872 4481708    0    0     0     0 3340 4918  1  0 99  0  0
 1  0      0 23727452 274872 4481708    0    0     0    92 3781 5596  1  0 99  0  0
 0  0      0 23720264 274880 4481708    0    0     0    44 6164 7598  4  0 96  0  0
 0  0      0 23728632 274880 4481708    0    0     0     0 3549 5241  1  0 99  0  0
 0  0      0 23729876 274880 4481708    0    0     0     0 3661 5389  1  0 99  0  0
 1  0      0 23733716 274880 4481708    0    0     0     0 3308 4959  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 23735724 274904 4481708    0    0     0   168 2675 4034  1  0 99  0  0
 0  0      0 23736212 274904 4481836    0    0     0    40 3791 5320  1  0 99  0  0
 0  0      0 23739724 274904 4481772    0    0     0     0 3198 4877  1  0 99  0  0
 0  0      0 23738724 274904 4481772    0    0     0     0 3332 5013  1  0 99  0  0
 0  0      0 23738584 274904 4481772    0    0     0     0 3528 5341  1  0 99  0  0
 1  0      0 23739640 274904 4481772    0    0     0     4 3845 5718  1  0 99  0  0
 0  0      0 23740988 274912 4481772    0    0     0    80 2405 3493  1  0 99  0  0
 0  0      0 23740668 274912 4481772    0    0     0     0 2917 4351  1  0 99  0  0
 1  0      0 23747256 274912 4481772    0    0     0     0 3330 4915  1  0 99  0  0
 0  0      0 23747412 274912 4481772    0    0     0     0 2772 4122  1  0 99  0  0
 1  0      0 23747248 274936 4481748    0    0     0   116 3316 4939  1  0 99  0  0
 0  0      0 23747832 274936 4481760    0    0     0    56 2175 3205  0  0 99  0  0
 0  0      0 23731116 275056 4481668    0    0     0   652 8534 10903  4  0 96  0  0
 0  0      0 23733372 275056 4479620    0    0     0     0 5193 6309  1  0 99  0  0
 0  0      0 23731276 275056 4479564    0    0     0     0 5136 6091  1  0 99  0  0
 0  0      0 23733108 275056 4481388    0    0     0     0 6657 8692  1  0 99  0  0
 0  0      0 23733948 275056 4481744    0    0     0     0 6664 9045  1  0 99  0  0
 0  0      0 23734816 275056 4481680    0    0     0    56 7051 9244  1  0 99  0  0
 0  0      0 23737048 275064 4481808    0    0     0    56 6482 9073  1  0 99  0  0
 0  0      0 23742176 275064 4482064    0    0     0     0 6869 9342  1  0 99  0  0
 0  0      0 23742080 275064 4481936    0    0     0     0 6547 9081  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23741264 275064 4482252    0    0     0     0 6660 9134  1  0 99  0  0
 0  0      0 23741300 275064 4482192    0    0     0     0 6954 9356  1  0 99  0  0
 2  0      0 23741356 275064 4482852    0    0     0    48 6344 9094  1  0 99  0  0
 0  0      0 23741140 275072 4482704    0    0     0    12 6669 9222  1  0 99  0  0
 0  0      0 23735916 275072 4483796    0    0     0     0 6523 8985  1  0 99  0  0
 0  0      0 23737788 275072 4483728    0    0     0     0 6531 9155  1  0 99  0  0
 0  0      0 23731088 275072 4485912    0    0     0     0 6758 9175  1  0 99  0  0
 0  0      0 23706480 275072 4498096    0    0     0     0 8116 10415  2  0 98  0  0
 0  0      0 23704456 275072 4498096    0    0     0     4 7390 9998  2  0 98  0  0
 0  0      0 23709872 275080 4498096    0    0     0    12 7625 9877  2  0 98  0  0
 0  0      0 23707788 275080 4498096    0    0     0     0 10545 12731  4  0 96  0  0
 0  1      0 23712072 275128 4498120    0    0     0   224 8042 10482  2  0 97  0  0
 1  0      0 23709644 275128 4498104    0    0     0     0 6563 8759  1  0 99  0  0
 0  0      0 23724252 275152 4482056    0    0     0   152 4557 5836  1  0 99  0  0
 0  0      0 23721064 275152 4481788    0    0     0    28 7031 8803  1  0 99  0  0
 0  0      0 23722808 275152 4481916    0    0     0     0 6911 9061  1  0 99  0  0
 0  0      0 23722820 275152 4481852    0    0     0     0 6664 9011  1  0 99  0  0
 0  0      0 23703336 275208 4481736    0    0     0   404 16278 16966  9  1 90  0  0
 0  0      0 23709176 275208 4482032    0    0     0     0 6352 11575  2  1 98  0  0
 0  0      0 23715860 275208 4479784    0    0     0     0 5142 6617  1  0 99  0  0
 0  0      0 23721740 275208 4481840    0    0     0    16 7512 9748  1  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23718748 275208 4481840    0    0     0     0 5172 7051  1  0 99  0  0
 0  0      0 23706936 275252 4481680    0    0     0   648 4869 6468  1  0 98  0  0
 0  0      0 23707264 275252 4481856    0    0     0     0 2777 7386  1  0 99  0  0
 0  0      0 23714064 275252 4479680    0    0     0     0 1889 2465  0  0 99  0  0
 0  0      0 23716760 275252 4479684    0    0     0     4 1826 2546  0  0 99  0  0
 0  0      0 23718968 275252 4479680    0    0     0    16 1779 2602  0  0 100  0  0
 0  0      0 23701968 275260 4481500    0    0     0    84 5792 6929  4  0 96  0  0
 0  1      0 23704980 275652 4479684    0    0     0  2416 3002 4452  1  0 98  1  0
 0  0      0 23702012 277484 4479696    0    0     0 10600 4633 6815  0  0 96  4  0
 1  0      0 23706884 277484 4479772    0    0     0     0 2941 21567  0  1 99  0  0
 0  0      0 23710336 277484 4479772    0    0     0     0 2896 17957  0  0 99  0  0
