# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0      7     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      6     35      -     14      5      0      0      0      0    405    210   3623     63      0 
    0      7     35      -     21      8      0      0      0      0    405    210   3623     63      0 
    0      7     35      -      7      2      0      0      0      0    405    210   3623     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      7     35      -     12      4      0      0      0      0    405    210   3623     63      0 
    0      7     35      -      7      2      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      7      1      0      0      0      0    405    210   3623     63      0 
    0      6     35      -     24      9      0      0      0      0    405    210   3623     63      0 
    0      7     35      -     17      5      0      0      0      0    405    210   3623     63      0 
    0      7     35      -      7      2      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      7     35      -     16      6      0      0      0      0    405    210   3623     63      0 
    0      7     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      7     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      7     35      -     13      5      0      0      0      0    405    210   3623     63      0 
    0      7     35      -     19      7      0      0      0      0    405    210   3623     63      0 
    0      7     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3623     63      0 
    0      7     35      -     17      6      0      0      0      0    405    210   3623     63      0 
    0      7     35      -      7      2      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      7     35      -     22      8      0      0      0      0    405    210   3623     63      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0      7     35      -      8      2      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3623     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      3      1      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      6     35      -     14      4      0      0      0      0    405    210   3623     63      0 
    0      7     35      -     27      9      0      0      0      0    405    210   3623     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      7     35      -     16      5      0      0      0      0    405    210   3623     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      6     35      -     11      4      0      0      0      0    405    210   3623     63      0 
    0      7     35      -     16      6      0      0      0      0    405    210   3623     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3623     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3623     63      0 
    0      7     35      -     12      4      0      0      0      0    405    210   3623     63      0 
    0      7     35      -     10      2      0      0      0      0    405    210   3623     63      0 
    0      6     35      -     10      2      0      0      0      0    405    210   3623     63      0 
    0      7     35      -     30     11      0      0      0      0    405    210   3623     63      0 
    0     15     35      -     12      3      0      0      0      0  11501   2190    406     21      0 
    0     34     36      -      1      0      0      0      0      0  11501   2190    406     21      0 
