# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0      6     35      -      8      2      0      0      0      0    405    210   3609     63      0 
    0      7     35      -      7      1      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      7      2      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      7     35      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     34      -     25      8      0      0      0      0    405    210   3609     63      0 
    0      6     34      -     10      2      0      0      0      0    405    210   3609     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3609     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3609     63      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0      6     34      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     34      -     25      9      0      0      0      0    405    210   3609     63      0 
    0      6     34      -     25      9      0      0      0      0    405    210   3609     63      0 
    0      6     34      -     12      3      0      0      0      0    405    210   3609     63      0 
    0      7     34      -      8      2      0      0      0      0    405    210   3609     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3609     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      7     34      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     34      -     17      6      0      0      0      0    405    210   3609     63      0 
    0      6     34      -     18      6      0      0      0      0    405    210   3609     63      0 
    0      7     34      -     34     11      0      0      0      0    405    210   3609     63      0 
    0      7     34      -     20      7      0      0      0      0    405    210   3609     63      0 
    0      6     34      -     17      6      0      0      0      0    405    210   3625     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3625     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3625     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3625     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3625     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      7      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -     24      8      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      3      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      7      1      0      0      0      0    405    210   3590     63      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3589     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3589     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3589     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3589     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3589     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3589     63      0 
    0      6     34      -      7      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3589     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3589     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3589     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3589     63      0 
