# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0      7     36      -      8      1      0      0      0      0    405    210   3603     63      0 
    0      6     36      -      8      1      0      0      0      0    405    210   3603     63      0 
    0      7     36      -     14      4      0      0      0      0    405    210   3603     63      0 
    0      7     36      -     25      9      0      0      0      0    405    210   3603     63      0 
    0      7     36      -      8      2      0      0      0      0    405    210   3603     63      0 
    0      7     36      -      8      1      0      0      0      0    405    210   3603     63      0 
    0      7     36      -      8      1      0      0      0      0    405    210   3603     63      0 
    0      7     36      -     17      6      0      0      0      0    405    210   3603     63      0 
    0      7     36      -      8      2      0      0      0      0    405    210   3603     63      0 
    0      7     36      -      8      2      0      0      0      0    405    210   3603     63      0 
    0      6     36      -     23      8      0      0      0      0    405    210   3603     63      0 
    0      7     36      -     20      9      0      0      0      0    405    210   3603     63      0 
    0      7     36      -      8      2      0      0      0      0    405    210   3603     63      0 
    0      7     36      -      8      1      0      0      0      0    405    210   3603     63      0 
    0      6     36      -      8      1      0      0      0      0    405    210   3603     63      0 
    0      7     36      -      8      1      0      0      0      0    405    210   3603     63      0 
    0      7     36      -      8      2      0      0      0      0    405    210   3603     63      0 
    0      7     36      -      8      2      0      0      0      0    405    210   3603     63      0 
    0      7     36      -     20     11      0      0      0      0    405    210   3603     63      0 
    0      7     36      -     15      4      0      0      0      0    405    210   3603     63      0 
    0      7     36      -      8      1      0      0      0      0    405    210   3603     63      0 
    0      6     36      -      8      1      0      0      0      0    405    210   3603     63      0 
    0      7     36      -      7      1      0      0      0      0    405    210   3603     63      0 
    0      7     36      -     17      6      0      0      0      0    405    210   3603     63      0 
    0      7     36      -      8      2      0      0      0      0    405    210   3603     63      0 
    0      7     36      -      8      1      0      0      0      0    405    210   3603     63      0 
    0      7     36      -     15      5      0      0      0      0    405    210   3603     63      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0      7     36      -     20      7      0      0      0      0    405    210   3603     63      0 
    0      7     36      -      8      2      0      0      0      0    405    210   3603     63      0 
    0      7     36      -      8      2      0      0      0      0    405    210   3611     63      0 
    0      7     36      -     16      6      0      0      0      0    405    210   3609     63      0 
    0      8     36      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      7     36      -     13      3      0      0      0      0    405    210   3610     63      0 
    0      7     36      -      3      1      0      0      0      0    405    210   3610     63      0 
    0      7     36      -     12      4      0      0      0      0    405    210   3608     63      0 
    0      7     36      -     15      5      0      0      0      0    405    210   3608     63      0 
    0      7     36      -      8      2      0      0      0      0    405    210   3613     63      0 
    0      8     36      -      8      2      0      0      0      0    405    210   3611     63      0 
    0      8     36      -     17      7      0      0      0      0    405    210   3611     63      0 
    0      7     36      -      8      2      0      0      0      0    405    210   3611     63      0 
    0      7     36      -      8      2      0      0      0      0    405    210   3611     63      0 
    0      7     36      -     13      4      0      0      0      0    405    210   3608     63      0 
    0      7     36      -     13      3      0      0      0      0    405    210   3614     63      0 
    0      7     36      -      8      1      0      0      0      0    405    210   3613     63      0 
    0      7     36      -     30     10      0      0      0      0    405    210   3613     63      0 
    0      7     36      -      8      2      0      0      0      0    405    210   3614     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3614     63      0 
    0      7     36      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      7     36      -      8      1      0      0      0      0    405    210   3608     63      0 
    0      7     35      -     17      6      0      0      0      0    405    210   3608     63      0 
    0      7     36      -      8      1      0      0      0      0    405    210   3608     63      0 
    0      7     36      -      7      1      0      0      0      0    405    210   3599     63      0 
    0      7     36      -     22      7      0      0      0      0    405    210   3611     63      0 
    0      7     36      -     21      7      0      0      0      0    405    210   3611     63      0 
    0      7     36      -     41     16      0      0      0      0    405    210   3609     63      0 
    0      7     35      -     17      6      0      0      0      0    405    210   3609     63      0 
    0      7     35      -     17      6      0      0      0      0    405    210   3603     63      0 
    0      7     35      -     17      6      0      0      0      0    405    210   3598     63      0 
    0      7     35      -     16      5      0      0      0      0    405    210   3598     63      0 
    0      7     35      -     25      9      0      0      0      0    405    210   3596     63      0 
    0      7     35      -     17      6      0      0      0      0    405    210   3595     63      0 
    0      7     35      -     16      6      0      0      0      0    405    210   3595     63      0 
    0      7     36      -     16      6      0      0      0      0    405    210   3594     63      0 
    0      7     35      -     19      9      0      0      0      0    405    210   3594     63      0 
    0      7     35      -     44     16      0      0      0      0    405    210   3594     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3594     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3594     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3594     63      0 
    0      7     35      -     17      6      0      0      0      0    405    210   3594     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3595     63      0 
    0      8     36      -     38     16      0      0      0      0    405    210   3602     63      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0      7     35      -      8      1      0      0      0      0    405    210   3601     63      0 
    0      7     35      -     25     10      0      0      0      0    405    210   3601     63      0 
    0      7     35      -     10      2      0      0      0      0    405    210   3601     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3600     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3591     63      0 
    0      7     35      -      8      1      0      0      0      0    405    210   3591     63      0 
    0      7     35      -     17      6      0      0      0      0    405    210   3591     63      0 
    0      7     35      -      6      1      0      0      0      0    405    210   3593     63      0 
    0      8     35      -     13      2      0      0      0      0    405    210   3600     63      0 
    0      7     35      -      7      2      0      0      0      0    405    210   3600     63      0 
    0      7     35      -     14      5      0      0      0      0    405    210   3598     63      0 
    0      7     35      -     28     12      0      0      0      0    405    210   3598     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3598     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3597     63      0 
    0      7     35      -     24     10      0      0      0      0    405    210   3598     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3598     63      0 
    0      7     35      -     16      6      0      0      0      0    405    210   3598     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3605     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      7     35      -     15      5      0      0      0      0    405    210   3605     63      0 
    0      7     35      -     24      8      0      0      0      0    405    210   3605     63      0 
    0      7     35      -     34     12      0      0      0      0    405    210   3603     63      0 
    0      7     35      -     18      5      0      0      0      0    405    210   3601     63      0 
    0      8     35      -     13      3      0      0      0      0    405    210   3603     63      0 
    0      8     35      -      8      2      0      0      0      0    405    210   3604     63      0 
    0      7     35      -      8      1      0      0      0      0    405    210   3605     63      0 
    0      7     35      -     17      5      0      0      0      0    405    210   3605     63      0 
    0      7     35      -     33     14      0      0      0      0    405    210   3605     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3603     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3608     63      0 
    0      7     35      -     16      5      0      0      0      0    405    210   3608     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3607     63      0 
    0      6     35      -     34     14      0      0      0      0    405    210   3605     63      0 
    0      7     35      -     21      6      0      0      0      0    405    210   3605     63      0 
    0     15     36      -      8      2      0      0      0      0  11501   1710    390     21      0 
    0     24     36      -      3      1      0      0      0      0    810   1050    389     21      0 
